id,no_sapi,rpf,perilaku,ib_ke,jarak_ib,laktasi,ib,pkb,anggota_id,created_at,updated_at
207,07/I/AF,5,2,2,26,3,2011-12-16,2012-03-17,235,2011-12-16 17:30:50.000000,2012-03-17 17:30:50.000000
208,07/I/AH,8,1,2,62,3,2010-09-21,2010-12-22,475,2010-09-21 17:30:50.000000,2010-12-22 17:30:50.000000
209,070/III/AN,2,2,2,43,4,2012-04-18,2012-07-19,825,2012-04-18 17:30:50.000000,2012-07-19 17:30:50.000000
210,072/I/AD,7,3,2,17,1,2010-09-14,2010-12-15,615,2010-09-14 17:30:50.000000,2010-12-15 17:30:50.000000
211,072/II/AP,2,4,3,24,2,2014-06-18,2014-09-18,783,2014-06-18 17:30:50.000000,2014-09-18 17:30:50.000000
212,072/IV/AF,9,4,2,56,5,2015-07-14,2015-10-14,783,2015-07-14 17:30:50.000000,2015-10-14 17:30:50.000000
213,074/III/AO,10,5,2,29,4,2013-07-22,2013-10-22,1351,2013-07-22 17:30:50.000000,2013-10-22 17:30:50.000000
214,074/III/AO,4,3,2,29,5,2015-09-23,2015-12-24,1352,2015-09-23 17:30:50.000000,2015-12-24 17:30:50.000000
215,075/I/AJ,9,4,2,60,5,2010-12-09,2011-03-11,609,2010-12-09 17:30:50.000000,2011-03-11 17:30:50.000000
216,076/III/AO,8,2,2,41,1,2013-04-24,2013-07-25,351,2013-04-24 17:30:50.000000,2013-07-25 17:30:50.000000
217,078/II/AI,6,2,3,27,4,2010-11-26,2011-02-26,608,2010-11-26 17:30:50.000000,2011-02-26 17:30:50.000000
218,079/III/AO,3,5,2,39,2,2013-04-24,2013-07-25,375,2013-04-24 17:30:50.000000,2013-07-25 17:30:50.000000
219,08/I/AN,8,1,4,17,5,2013-08-14,2013-11-14,1384,2013-08-14 17:30:50.000000,2013-11-14 17:30:50.000000
220,08/III/AO,7,2,2,105,2,2013-09-25,2013-12-26,693,2013-09-25 17:30:50.000000,2013-12-26 17:30:50.000000
221,080/III/AO,7,5,3,52,1,2013-06-22,2013-09-22,791,2013-06-22 17:30:50.000000,2013-09-22 17:30:50.000000
222,081/III/AL,8,5,2,42,5,2012-10-24,2013-01-24,664,2012-10-24 17:30:50.000000,2013-01-24 17:30:50.000000
223,081/III/AN,4,5,3,37,3,2013-05-24,2013-08-24,1278,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
224,081/III/AN,9,4,4,27,3,2013-06-20,2013-09-20,1279,2013-06-20 17:30:50.000000,2013-09-20 17:30:50.000000
225,082/II/AK,10,1,2,41,2,2013-06-23,2013-09-23,1344,2013-06-23 17:30:50.000000,2013-09-23 17:30:50.000000
226,082/II/AK,5,3,2,41,4,2015-08-01,2015-11-01,1345,2015-08-01 17:30:50.000000,2015-11-01 17:30:50.000000
227,082/II/AN,9,1,2,74,5,2012-08-25,2012-11-25,828,2012-08-25 17:30:50.000000,2012-11-25 17:30:50.000000
228,084/II/AG,3,3,3,42,1,2010-12-17,2011-03-19,668,2010-12-17 17:30:50.000000,2011-03-19 17:30:50.000000
229,085/I/AK,10,2,3,68,5,2010-09-13,2010-12-14,823,2010-09-13 17:30:50.000000,2010-12-14 17:30:50.000000
230,085/II/AK,10,3,2,55,2,2012-09-25,2012-12-26,1306,2012-09-25 17:30:50.000000,2012-12-26 17:30:50.000000
231,085/III/AO,6,1,2,66,5,2013-05-25,2013-08-25,727,2013-05-25 17:30:50.000000,2013-08-25 17:30:50.000000
232,085/III/AO,9,2,3,69,4,2014-07-17,2014-10-17,848,2014-07-17 17:30:50.000000,2014-10-17 17:30:50.000000
233,087/III/AO,7,3,2,61,3,2013-05-20,2013-08-20,349,2013-05-20 17:30:50.000000,2013-08-20 17:30:50.000000
234,087/IV/AH,10,4,3,64,2,2012-09-21,2012-12-22,575,2012-09-21 17:30:50.000000,2012-12-22 17:30:50.000000
235,090/IV/AK,2,2,3,196,3,2015-07-22,2015-10-22,865,2015-07-22 17:30:50.000000,2015-10-22 17:30:50.000000
236,091/III/AO,3,4,2,193,1,2015-07-19,2015-10-19,865,2015-07-19 17:30:50.000000,2015-10-19 17:30:50.000000
237,092/III/AE,7,4,2,18,3,2013-06-20,2013-09-20,803,2013-06-20 17:30:50.000000,2013-09-20 17:30:50.000000
238,093/II/AH,2,1,2,27,5,2010-12-16,2011-03-18,675,2010-12-16 17:30:50.000000,2011-03-18 17:30:50.000000
239,093/II/AH,1,1,2,27,4,2012-03-19,2012-06-19,676,2012-03-19 17:30:50.000000,2012-06-19 17:30:50.000000
240,093/II/AJ,5,3,2,46,2,2010-12-01,2011-03-03,686,2010-12-01 17:30:50.000000,2011-03-03 17:30:50.000000
241,093/III/AM,8,1,2,21,5,2011-05-03,2011-08-03,835,2011-05-03 17:30:50.000000,2011-08-03 17:30:50.000000
242,093/III/AM,6,2,2,21,5,2013-11-23,2014-02-23,835,2013-11-23 17:30:50.000000,2014-02-23 17:30:50.000000
243,094/III/AN,4,5,3,14,3,2014-10-23,2015-01-23,439,2014-10-23 17:30:50.000000,2015-01-23 17:30:50.000000
244,095/III/AL,7,1,4,39,4,2014-06-24,2014-09-24,777,2014-06-24 17:30:50.000000,2014-09-24 17:30:50.000000
245,095/III/AL,6,4,4,106,5,2015-08-22,2015-11-22,777,2015-08-22 17:30:50.000000,2015-11-22 17:30:50.000000
246,097/II/AE,2,4,3,44,4,2012-12-29,2013-03-31,798,2012-12-29 17:30:50.000000,2013-03-31 17:30:50.000000
247,097/IV/AN,5,4,2,20,3,2012-04-22,2012-07-23,813,2012-04-22 17:30:50.000000,2012-07-23 17:30:50.000000
248,098/III/AJ,4,2,2,21,5,2013-09-25,2013-12-26,916,2013-09-25 17:30:50.000000,2013-12-26 17:30:50.000000
249,099/II/AH,7,1,2,20,5,2010-09-05,2010-12-06,840,2010-09-05 17:30:50.000000,2010-12-06 17:30:50.000000
250,099/II/AH,5,4,2,20,3,2011-10-21,2012-01-21,818,2011-10-21 17:30:50.000000,2012-01-21 17:30:50.000000
251,099/II/AH,8,2,2,20,5,2013-09-25,2013-12-26,818,2013-09-25 17:30:50.000000,2013-12-26 17:30:50.000000
252,1/III/AG,6,4,2,67,5,2011-09-13,2011-12-14,97,2011-09-13 17:30:50.000000,2011-12-14 17:30:50.000000
253,10/I/AF,7,1,3,49,5,2011-10-23,2012-01-23,1529,2011-10-23 17:30:50.000000,2012-01-23 17:30:50.000000
254,10/I/AI,6,5,2,71,1,2012-03-13,2012-06-13,1505,2012-03-13 17:30:50.000000,2012-06-13 17:30:50.000000
255,10/I/AL,10,1,2,21,3,2013-09-25,2013-12-26,1420,2013-09-25 17:30:50.000000,2013-12-26 17:30:50.000000
256,10/I/AP,2,2,2,27,3,2014-02-04,2014-05-07,41,2014-02-04 17:30:50.000000,2014-05-07 17:30:50.000000
257,10/V/AJ,5,3,2,31,3,2011-10-19,2012-01-19,593,2011-10-19 17:30:50.000000,2012-01-19 17:30:50.000000
258,10/VII/AE,5,5,2,9,3,2010-10-30,2011-01-30,940,2010-10-30 17:30:50.000000,2011-01-30 17:30:50.000000
259,10/XII/AG,9,3,2,106,1,2011-12-18,2012-03-19,207,2011-12-18 17:30:50.000000,2012-03-19 17:30:50.000000
260,100/III/AM,2,1,3,41,4,2011-05-23,2011-08-23,810,2011-05-23 17:30:50.000000,2011-08-23 17:30:50.000000
261,100/IV/AN,10,5,2,20,1,2013-05-24,2013-08-24,1336,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
262,100/IX/AH,10,3,2,48,3,2011-10-25,2012-01-25,594,2011-10-25 17:30:50.000000,2012-01-25 17:30:50.000000
263,100/IX/AJ,3,2,3,77,3,2012-04-22,2012-07-23,470,2012-04-22 17:30:50.000000,2012-07-23 17:30:50.000000
264,100/V/AE,1,1,2,36,2,2014-12-29,2015-03-31,1209,2014-12-29 17:30:50.000000,2015-03-31 17:30:50.000000
265,100/VII/AG,2,5,2,87,4,2011-12-22,2012-03-23,463,2011-12-22 17:30:50.000000,2012-03-23 17:30:50.000000
266,100/X/AJ,6,2,2,41,4,2011-11-27,2012-02-27,595,2011-11-27 17:30:50.000000,2012-02-27 17:30:50.000000
267,100/XI/AB,1,4,2,47,3,2011-04-19,2011-07-20,1241,2011-04-19 17:30:50.000000,2011-07-20 17:30:50.000000
268,100/XI/AM,2,5,2,56,4,2012-05-20,2012-08-20,597,2012-05-20 17:30:50.000000,2012-08-20 17:30:50.000000
269,100/XII/AL,5,3,2,77,4,2012-04-22,2012-07-23,743,2012-04-22 17:30:50.000000,2012-07-23 17:30:50.000000
270,101/V/AF,6,1,2,24,2,2010-11-18,2011-02-18,1252,2010-11-18 17:30:50.000000,2011-02-18 17:30:50.000000
271,101/XI/AH,3,2,4,21,5,2010-11-20,2011-02-20,1094,2010-11-20 17:30:50.000000,2011-02-20 17:30:50.000000
272,102/III/AQ,7,3,2,22,5,2015-04-17,2015-07-18,859,2015-04-17 17:30:50.000000,2015-07-18 17:30:50.000000
273,102/IV/AK,2,5,2,17,3,2010-11-23,2011-02-23,1030,2010-11-23 17:30:50.000000,2011-02-23 17:30:50.000000
274,102/IV/AO,4,1,3,21,4,2013-05-24,2013-08-24,1348,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
275,102/VI/AG,1,5,2,28,1,2011-07-25,2011-10-25,963,2011-07-25 17:30:50.000000,2011-10-25 17:30:50.000000
276,102/VI/AH,1,3,2,39,4,2010-04-25,2010-07-26,186,2010-04-25 17:30:50.000000,2010-07-26 17:30:50.000000
277,102/VI/AM,1,2,4,53,4,2012-03-01,2012-06-01,238,2012-03-01 17:30:50.000000,2012-06-01 17:30:50.000000
278,102/VIII/AL,1,5,2,40,3,2012-09-22,2012-12-23,15,2012-09-22 17:30:50.000000,2012-12-23 17:30:50.000000
279,103/III/AN,3,2,3,59,5,2015-06-23,2015-09-23,773,2015-06-23 17:30:50.000000,2015-09-23 17:30:50.000000
280,103/IV/AL,8,3,2,55,4,2010-09-11,2010-12-12,632,2010-09-11 17:30:50.000000,2010-12-12 17:30:50.000000
281,103/IV/AN,10,5,2,27,1,2012-06-18,2012-09-18,886,2012-06-18 17:30:50.000000,2012-09-18 17:30:50.000000
282,103/IV/AN,8,3,2,27,2,2015-04-22,2015-07-23,182,2015-04-22 17:30:50.000000,2015-07-23 17:30:50.000000
283,103/VI/AJ,3,4,2,29,5,2010-08-28,2010-11-28,1,2010-08-28 17:30:50.000000,2010-11-28 17:30:50.000000
284,104/IV/AH,1,5,2,18,1,2010-08-27,2010-11-27,948,2010-08-27 17:30:50.000000,2010-11-27 17:30:50.000000
285,104/IV/AO,5,4,2,43,1,2013-05-24,2013-08-24,1355,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
286,104/IX/AJ,7,2,2,25,2,2011-10-21,2012-01-21,919,2011-10-21 17:30:50.000000,2012-01-21 17:30:50.000000
287,104/IX/AJ,3,5,3,68,3,2010-10-30,2011-01-30,1009,2010-10-30 17:30:50.000000,2011-01-30 17:30:50.000000
288,104/V/AL,1,3,4,62,1,2010-09-22,2010-12-23,997,2010-09-22 17:30:50.000000,2010-12-23 17:30:50.000000
289,104/VI/AK,2,5,2,39,4,2014-07-24,2014-10-24,1046,2014-07-24 17:30:50.000000,2014-10-24 17:30:50.000000
290,104/VIII/AI,3,1,3,80,5,2012-09-20,2012-12-21,1509,2012-09-20 17:30:50.000000,2012-12-21 17:30:50.000000
291,105/II/AF,6,2,2,31,2,2010-09-19,2010-12-20,658,2010-09-19 17:30:50.000000,2010-12-20 17:30:50.000000
292,105/II/AM,6,5,2,48,4,2012-08-28,2012-11-28,571,2012-08-28 17:30:50.000000,2012-11-28 17:30:50.000000
293,105/II/AM,2,2,2,48,2,2013-04-24,2013-07-25,1312,2013-04-24 17:30:50.000000,2013-07-25 17:30:50.000000
294,105/III/AP,10,1,3,56,3,2014-05-30,2014-08-30,150,2014-05-30 17:30:50.000000,2014-08-30 17:30:50.000000
295,105/IV/AK,2,4,2,47,4,2011-07-07,2011-10-07,43,2011-07-07 17:30:50.000000,2011-10-07 17:30:50.000000
296,105/IV/AO,7,2,2,23,2,2013-04-24,2013-07-25,1280,2013-04-24 17:30:50.000000,2013-07-25 17:30:50.000000
297,105/V/AJ,6,5,2,31,3,2011-09-11,2011-12-12,512,2011-09-11 17:30:50.000000,2011-12-12 17:30:50.000000
298,105/V/AL,1,2,2,43,5,2011-09-24,2011-12-25,997,2011-09-24 17:30:50.000000,2011-12-25 17:30:50.000000
299,105/VI/AK,10,3,2,25,4,2012-04-19,2012-07-20,765,2012-04-19 17:30:50.000000,2012-07-20 17:30:50.000000
300,105/XI/AH,7,1,2,23,5,2011-12-17,2012-03-18,206,2011-12-17 17:30:50.000000,2012-03-18 17:30:50.000000
301,106/IV/AP,10,5,3,43,4,2014-06-24,2014-09-24,862,2014-06-24 17:30:50.000000,2014-09-24 17:30:50.000000
302,106/X/AN,4,3,2,26,1,2013-07-25,2013-10-25,344,2013-07-25 17:30:50.000000,2013-10-25 17:30:50.000000
303,106/XI/AJ,6,5,2,21,1,2010-11-13,2011-02-13,752,2010-11-13 17:30:50.000000,2011-02-13 17:30:50.000000
304,106/XI/AM,2,5,3,81,5,2011-11-29,2012-02-29,521,2011-11-29 17:30:50.000000,2012-02-29 17:30:50.000000
305,107/III/AL,8,4,2,63,3,2011-09-23,2011-12-24,903,2011-09-23 17:30:50.000000,2011-12-24 17:30:50.000000
306,107/IV/AH,1,3,2,21,5,2013-06-19,2013-09-19,302,2013-06-19 17:30:50.000000,2013-09-19 17:30:50.000000
307,107/IV/AN,1,2,2,22,2,2012-04-23,2012-07-24,976,2012-04-23 17:30:50.000000,2012-07-24 17:30:50.000000
308,107/IV/AO,1,5,3,91,4,2014-09-10,2014-12-11,1359,2014-09-10 17:30:50.000000,2014-12-11 17:30:50.000000
309,107/IV/AO,1,5,4,40,4,2014-10-20,2015-01-20,1359,2014-10-20 17:30:50.000000,2015-01-20 17:30:50.000000
310,107/IX/AJ,6,2,2,58,4,2014-12-24,2015-03-26,502,2014-12-24 17:30:50.000000,2015-03-26 17:30:50.000000
311,107/IX/AJ,6,4,3,46,1,2011-07-16,2011-10-16,454,2011-07-16 17:30:50.000000,2011-10-16 17:30:50.000000
312,107/VII/AG,3,3,2,10,4,2012-05-22,2012-08-22,55,2012-05-22 17:30:50.000000,2012-08-22 17:30:50.000000
313,107/VII/AI,6,1,2,160,4,2015-07-14,2015-10-14,121,2015-07-14 17:30:50.000000,2015-10-14 17:30:50.000000
314,107/VII/AI,2,3,4,51,4,2011-04-15,2011-07-16,449,2011-04-15 17:30:50.000000,2011-07-16 17:30:50.000000
315,107/VIII/AE,6,4,3,74,5,2011-07-23,2011-10-23,977,2011-07-23 17:30:50.000000,2011-10-23 17:30:50.000000
316,108/III/AO,3,5,4,47,5,2015-09-14,2015-12-15,721,2015-09-14 17:30:50.000000,2015-12-15 17:30:50.000000
317,108/IV/AP,8,4,2,18,1,2014-04-24,2014-07-25,437,2014-04-24 17:30:50.000000,2014-07-25 17:30:50.000000
318,108/VI/AL,1,3,3,68,3,2010-08-28,2010-11-28,925,2010-08-28 17:30:50.000000,2010-11-28 17:30:50.000000
319,108/VII/AM,8,4,2,52,1,2013-09-21,2013-12-22,746,2013-09-21 17:30:50.000000,2013-12-22 17:30:50.000000
320,109/IX/AN,3,3,2,53,2,2012-10-20,2013-01-20,252,2012-10-20 17:30:50.000000,2013-01-20 17:30:50.000000
321,109/VIII/AL,2,4,2,39,5,2013-04-17,2013-07-18,977,2013-04-17 17:30:50.000000,2013-07-18 17:30:50.000000
322,109/VIII/AN,5,4,2,71,1,2013-10-22,2014-01-22,1284,2013-10-22 17:30:50.000000,2014-01-22 17:30:50.000000
323,109/X/AK,9,3,2,18,5,2013-12-30,2014-04-01,1527,2013-12-30 17:30:50.000000,2014-04-01 17:30:50.000000
324,109/X/AK,7,2,2,18,1,2014-06-11,2014-09-11,1528,2014-06-11 17:30:50.000000,2014-09-11 17:30:50.000000
325,11/I/AH,2,1,4,94,3,2010-09-22,2010-12-23,979,2010-09-22 17:30:50.000000,2010-12-23 17:30:50.000000
326,11/I/AJ,6,1,3,10,3,2015-02-23,2015-05-26,1263,2015-02-23 17:30:50.000000,2015-05-26 17:30:50.000000
327,11/I/AL,8,5,2,74,1,2014-06-24,2014-09-24,1274,2014-06-24 17:30:50.000000,2014-09-24 17:30:50.000000
328,11/II/AG,2,3,2,25,3,2010-10-27,2011-01-27,275,2010-10-27 17:30:50.000000,2011-01-27 17:30:50.000000
329,11/II/AO,10,1,2,46,3,2014-09-25,2014-12-26,365,2014-09-25 17:30:50.000000,2014-12-26 17:30:50.000000
330,11/III/AG,6,1,2,19,3,2012-08-25,2012-11-25,97,2012-08-25 17:30:50.000000,2012-11-25 17:30:50.000000
331,11/III/AH,6,2,2,49,5,2014-02-21,2014-05-24,97,2014-02-21 17:30:50.000000,2014-05-24 17:30:50.000000
332,110/VI/AJ,2,2,2,48,3,2013-06-11,2013-09-11,88,2013-06-11 17:30:50.000000,2013-09-11 17:30:50.000000
333,110/VIII/AL,9,5,2,19,3,2013-03-24,2013-06-22,956,2013-03-24 17:30:50.000000,2013-06-22 17:30:50.000000
334,110/VIII/AL,1,1,2,19,4,2014-02-25,2014-05-28,323,2014-02-25 17:30:50.000000,2014-05-28 17:30:50.000000
335,111/IV/AK,4,3,2,11,2,2010-11-08,2011-02-08,1036,2010-11-08 17:30:50.000000,2011-02-08 17:30:50.000000
336,111/IV/AL,3,3,3,49,1,2012-12-15,2013-03-17,1434,2012-12-15 17:30:50.000000,2013-03-17 17:30:50.000000
337,111/IV/AN,7,5,2,26,5,2012-04-29,2012-07-30,117,2012-04-29 17:30:50.000000,2012-07-30 17:30:50.000000
338,111/V/AH,5,3,2,67,5,2013-07-19,2013-10-19,306,2013-07-19 17:30:50.000000,2013-10-19 17:30:50.000000
339,111/V/AH,4,3,3,62,4,2013-09-19,2013-12-20,315,2013-09-19 17:30:50.000000,2013-12-20 17:30:50.000000
340,111/V/AL,2,5,2,51,5,2014-09-25,2014-12-26,329,2014-09-25 17:30:50.000000,2014-12-26 17:30:50.000000
341,111/V/AP,9,2,3,41,4,2014-08-21,2014-11-21,498,2014-08-21 17:30:50.000000,2014-11-21 17:30:50.000000
342,111/VI/AJ,7,3,3,32,2,2012-05-23,2012-08-23,960,2012-05-23 17:30:50.000000,2012-08-23 17:30:50.000000
343,111/VI/AL,9,4,2,27,1,2011-07-21,2011-10-21,283,2011-07-21 17:30:50.000000,2011-10-21 17:30:50.000000
344,111/X/AJ,9,3,2,20,2,2010-10-29,2011-01-29,1052,2010-10-29 17:30:50.000000,2011-01-29 17:30:50.000000
345,111/X/AJ,1,4,2,27,4,2014-06-25,2014-09-25,1053,2014-06-25 17:30:50.000000,2014-09-25 17:30:50.000000
346,112/IV/AM,8,5,2,20,4,2012-11-19,2013-02-19,1124,2012-11-19 17:30:50.000000,2013-02-19 17:30:50.000000
347,112/IV/AM,10,4,2,20,4,2014-12-26,2015-03-28,945,2014-12-26 17:30:50.000000,2015-03-28 17:30:50.000000
348,112/IV/AM,4,1,3,56,1,2012-07-25,2012-10-25,291,2012-07-25 17:30:50.000000,2012-10-25 17:30:50.000000
349,112/IV/AN,3,4,2,18,2,2013-09-20,2013-12-21,36,2013-09-20 17:30:50.000000,2013-12-21 17:30:50.000000
350,112/IV/AN,8,1,2,18,4,2015-09-15,2015-12-16,960,2015-09-15 17:30:50.000000,2015-12-16 17:30:50.000000
351,112/IX/AM,8,5,2,51,3,2012-04-18,2012-07-19,1085,2012-04-18 17:30:50.000000,2012-07-19 17:30:50.000000
352,112/V/AK,1,1,3,62,3,2015-08-08,2015-11-08,123,2015-08-08 17:30:50.000000,2015-11-08 17:30:50.000000
353,113/IX/AG,4,1,2,74,3,2012-09-24,2012-12-25,107,2012-09-24 17:30:50.000000,2012-12-25 17:30:50.000000
354,113/IX/AG,1,1,2,74,1,2014-02-18,2014-05-21,72,2014-02-18 17:30:50.000000,2014-05-21 17:30:50.000000
355,113/V/AL,1,4,2,69,2,2013-09-23,2013-12-24,1383,2013-09-23 17:30:50.000000,2013-12-24 17:30:50.000000
356,113/V/AP,7,5,2,88,3,2014-08-25,2014-11-25,1449,2014-08-25 17:30:50.000000,2014-11-25 17:30:50.000000
357,113/X/AN,6,1,2,34,5,2014-10-13,2015-01-13,1347,2014-10-13 17:30:50.000000,2015-01-13 17:30:50.000000
358,113/XII/AO,10,1,3,23,3,2014-02-17,2014-05-20,725,2014-02-17 17:30:50.000000,2014-05-20 17:30:50.000000
359,114/III/AP,5,1,2,30,3,2014-04-21,2014-07-22,1083,2014-04-21 17:30:50.000000,2014-07-22 17:30:50.000000
360,114/IV/AI,8,1,2,48,5,2014-06-19,2014-09-19,846,2014-06-19 17:30:50.000000,2014-09-19 17:30:50.000000
361,114/IV/AK,1,5,2,32,1,2014-06-12,2014-09-12,715,2014-06-12 17:30:50.000000,2014-09-12 17:30:50.000000
362,114/V/AL,6,5,2,86,1,2014-12-30,2015-04-01,503,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
363,114/VII/AM,6,1,2,32,1,2011-12-20,2012-03-21,1437,2011-12-20 17:30:50.000000,2012-03-21 17:30:50.000000
364,114/VIII/AN,4,3,3,25,3,2015-09-25,2015-12-26,1497,2015-09-25 17:30:50.000000,2015-12-26 17:30:50.000000
365,115/X/AL,2,3,2,22,4,2013-08-19,2013-11-19,734,2013-08-19 17:30:50.000000,2013-11-19 17:30:50.000000
366,115/X/AL,4,5,4,20,4,2013-11-19,2014-02-19,738,2013-11-19 17:30:50.000000,2014-02-19 17:30:50.000000
367,115/X/AN,10,1,2,69,3,2012-12-13,2013-03-15,539,2012-12-13 17:30:50.000000,2013-03-15 17:30:50.000000
368,115/XI/AK,3,5,2,7,4,2011-07-18,2011-10-18,1213,2011-07-18 17:30:50.000000,2011-10-18 17:30:50.000000
369,115/XI/AL,9,5,3,49,2,2012-04-10,2012-07-11,1446,2012-04-10 17:30:50.000000,2012-07-11 17:30:50.000000
370,116/III/AJ,10,1,2,65,5,2011-06-23,2011-09-23,559,2011-06-23 17:30:50.000000,2011-09-23 17:30:50.000000
371,116/III/AJ,7,4,2,65,4,2011-12-21,2012-03-22,560,2011-12-21 17:30:50.000000,2012-03-22 17:30:50.000000
372,116/III/AL,9,4,2,50,1,2011-06-25,2011-09-25,627,2011-06-25 17:30:50.000000,2011-09-25 17:30:50.000000
373,116/IV/AP,1,4,2,18,5,2014-09-23,2014-12-24,782,2014-09-23 17:30:50.000000,2014-12-24 17:30:50.000000
374,116/V/AK,6,2,2,74,3,2012-09-25,2012-12-26,711,2012-09-25 17:30:50.000000,2012-12-26 17:30:50.000000
375,116/V/AM,8,1,3,42,3,2014-06-20,2014-09-20,735,2014-06-20 17:30:50.000000,2014-09-20 17:30:50.000000
376,116/VI/AP,4,2,2,24,1,2014-06-25,2014-09-25,1430,2014-06-25 17:30:50.000000,2014-09-25 17:30:50.000000
377,116/VII/AI,8,2,2,93,3,2011-07-21,2011-10-21,1504,2011-07-21 17:30:50.000000,2011-10-21 17:30:50.000000
378,116/VII/AM,8,3,3,58,4,2013-10-24,2014-01-24,729,2013-10-24 17:30:50.000000,2014-01-24 17:30:50.000000
379,116/VIII/AL,1,1,2,73,2,2010-11-11,2011-02-11,1022,2010-11-11 17:30:50.000000,2011-02-11 17:30:50.000000
380,117/III/AG,7,3,2,45,1,2011-04-19,2011-07-20,624,2011-04-19 17:30:50.000000,2011-07-20 17:30:50.000000
381,117/VI/AG,1,2,4,63,5,2010-11-01,2011-02-01,971,2010-11-01 17:30:50.000000,2011-02-01 17:30:50.000000
382,117/X/AJ,4,4,2,31,5,2013-02-16,2013-05-19,1501,2013-02-16 17:30:50.000000,2013-05-19 17:30:50.000000
383,118/III/AH,7,2,2,35,3,2012-05-25,2012-08-25,606,2012-05-25 17:30:50.000000,2012-08-25 17:30:50.000000
384,118/IV/AL,8,4,2,25,5,2012-08-23,2012-11-23,884,2012-08-23 17:30:50.000000,2012-11-23 17:30:50.000000
385,118/IV/AL,7,1,3,21,3,2010-12-22,2011-03-24,883,2010-12-22 17:30:50.000000,2011-03-24 17:30:50.000000
386,118/IV/AM,4,1,2,33,3,2014-12-30,2015-04-01,1343,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
387,118/VI/AK,5,5,3,60,5,2013-05-21,2013-08-21,1288,2013-05-21 17:30:50.000000,2013-08-21 17:30:50.000000
388,119/IV/AM,9,2,3,26,4,2011-07-19,2011-10-19,282,2011-07-19 17:30:50.000000,2011-10-19 17:30:50.000000
389,119/IX/AI,6,1,2,39,1,2010-11-05,2011-02-05,1027,2010-11-05 17:30:50.000000,2011-02-05 17:30:50.000000
390,12/I/AK,9,4,2,21,3,2013-04-12,2013-07-13,259,2013-04-12 17:30:50.000000,2013-07-13 17:30:50.000000
391,12/I/AM,3,5,3,59,2,2012-03-21,2012-06-21,998,2012-03-21 17:30:50.000000,2012-06-21 17:30:50.000000
392,12/I/AM,9,2,3,59,3,2012-04-11,2012-07-12,243,2012-04-11 17:30:50.000000,2012-07-12 17:30:50.000000
393,12/I/AM,5,1,3,59,2,2014-07-31,2014-10-31,1415,2014-07-31 17:30:50.000000,2014-10-31 17:30:50.000000
394,12/I/AM,9,3,2,73,1,2011-10-20,2012-01-20,1434,2011-10-20 17:30:50.000000,2012-01-20 17:30:50.000000
395,12/I/AM,1,4,4,18,3,2014-07-21,2014-10-21,749,2014-07-21 17:30:50.000000,2014-10-21 17:30:50.000000
396,12/I/AN,7,5,3,35,5,2013-04-13,2013-07-14,1426,2013-04-13 17:30:50.000000,2013-07-14 17:30:50.000000
397,12/I/AN,8,2,2,16,4,2014-12-30,2015-04-01,743,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
398,12/II/AM,2,3,2,65,4,2011-04-08,2011-07-09,590,2011-04-08 17:30:50.000000,2011-07-09 17:30:50.000000
399,12/III/AK,8,4,2,58,1,2015-09-25,2015-12-26,1099,2015-09-25 17:30:50.000000,2015-12-26 17:30:50.000000
400,120/II/AJ,5,5,2,21,3,2010-12-21,2011-03-23,898,2010-12-21 17:30:50.000000,2011-03-23 17:30:50.000000
401,120/III/AI,4,3,3,24,4,2010-08-28,2010-11-28,673,2010-08-28 17:30:50.000000,2010-11-28 17:30:50.000000
402,120/IV/AO,3,2,2,32,2,2013-05-22,2013-08-22,1286,2013-05-22 17:30:50.000000,2013-08-22 17:30:50.000000
403,120/IV/AO,3,1,3,30,5,2013-06-21,2013-09-21,1287,2013-06-21 17:30:50.000000,2013-09-21 17:30:50.000000
404,120/X/AN,6,4,2,42,1,2013-10-23,2014-01-23,1293,2013-10-23 17:30:50.000000,2014-01-23 17:30:50.000000
405,120/XII/AL,2,1,2,29,4,2012-04-13,2012-07-14,748,2012-04-13 17:30:50.000000,2012-07-14 17:30:50.000000
406,121/III/AH,9,1,3,23,1,2011-08-22,2011-11-22,680,2011-08-22 17:30:50.000000,2011-11-22 17:30:50.000000
407,121/IV/AI,7,1,2,29,3,2013-05-25,2013-08-25,358,2013-05-25 17:30:50.000000,2013-08-25 17:30:50.000000
408,121/IV/AO,2,1,2,30,5,2014-07-23,2014-10-23,1105,2014-07-23 17:30:50.000000,2014-10-23 17:30:50.000000
409,121/VII/AG,10,4,3,18,3,2014-02-20,2014-05-23,852,2014-02-20 17:30:50.000000,2014-05-23 17:30:50.000000
410,121/X/AJ,8,3,2,41,3,2011-03-28,2011-06-28,509,2011-03-28 17:30:50.000000,2011-06-28 17:30:50.000000
411,122/IV/AL,8,4,3,89,3,2010-08-30,2010-11-30,617,2010-08-30 17:30:50.000000,2010-11-30 17:30:50.000000
